,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations,sub_sequence_id,n_annotations,empty_sub_sequence,is_train
5384,0,53708,9561,676,0-9561,"[{'x': 727, 'y': 624, 'width': 40, 'height': 33}]","[{'x': 727, 'y': 624, 'width': 40, 'height': 33}]",53708013,1,False,True
5385,0,53708,9562,677,0-9562,"[{'x': 729, 'y': 631, 'width': 41, 'height': 34}]","[{'x': 729, 'y': 631, 'width': 41, 'height': 34}]",53708013,1,False,True
5386,0,53708,9563,678,0-9563,"[{'x': 730, 'y': 638, 'width': 41, 'height': 34}]","[{'x': 730, 'y': 638, 'width': 41, 'height': 34}]",53708013,1,False,True
5387,0,53708,9564,679,0-9564,"[{'x': 732, 'y': 645, 'width': 42, 'height': 35}]","[{'x': 732, 'y': 645, 'width': 42, 'height': 35}]",53708013,1,False,True
5388,0,53708,9565,680,0-9565,"[{'x': 734, 'y': 653, 'width': 42, 'height': 36}]","[{'x': 734, 'y': 653, 'width': 42, 'height': 36}]",53708013,1,False,True
5389,0,53708,9566,681,0-9566,"[{'x': 731, 'y': 658, 'width': 43, 'height': 37}]","[{'x': 731, 'y': 658, 'width': 43, 'height': 37}]",53708013,1,False,True
5390,0,53708,9567,682,0-9567,"[{'x': 735, 'y': 666, 'width': 43, 'height': 37}]","[{'x': 735, 'y': 666, 'width': 43, 'height': 37}]",53708013,1,False,True
5391,0,53708,9568,683,0-9568,"[{'x': 738, 'y': 674, 'width': 43, 'height': 37}]","[{'x': 738, 'y': 674, 'width': 43, 'height': 37}]",53708013,1,False,True
5392,0,53708,9569,684,0-9569,"[{'x': 741, 'y': 682, 'width': 43, 'height': 37}]","[{'x': 741, 'y': 682, 'width': 43, 'height': 37}]",53708013,1,False,True
5393,0,53708,9570,685,0-9570,"[{'x': 740, 'y': 696, 'width': 43, 'height': 23}]","[{'x': 740, 'y': 696, 'width': 43, 'height': 23}]",53708013,1,False,True
5394,0,53708,9571,686,0-9571,[],[],53708013,0,False,True
5395,0,53708,9572,687,0-9572,[],[],53708013,0,False,True
5396,0,53708,9573,688,0-9573,[],[],53708013,0,False,True
5397,0,53708,9574,689,0-9574,[],[],53708013,0,False,True
5398,0,53708,9575,690,0-9575,[],[],53708013,0,False,True
5399,0,53708,9576,691,0-9576,[],[],53708013,0,False,True
5400,0,53708,9577,692,0-9577,[],[],53708013,0,False,True
5401,0,53708,9578,693,0-9578,[],[],53708013,0,False,True
5402,0,53708,9579,694,0-9579,[],[],53708013,0,False,True
5403,0,53708,9580,695,0-9580,[],[],53708013,0,False,True
5404,0,53708,9581,696,0-9581,[],[],53708013,0,False,True
5405,0,53708,9582,697,0-9582,[],[],53708013,0,False,True
5406,0,53708,9583,698,0-9583,[],[],53708013,0,False,True
5407,0,53708,9584,699,0-9584,[],[],53708013,0,False,True
5408,0,53708,9585,700,0-9585,[],[],53708014,0,False,True
5409,0,53708,9586,701,0-9586,[],[],53708014,0,False,True
5410,0,53708,9587,702,0-9587,[],[],53708014,0,False,True
5411,0,53708,9588,703,0-9588,[],[],53708014,0,False,True
5412,0,53708,9589,704,0-9589,[],[],53708014,0,False,True
5413,0,53708,9590,705,0-9590,[],[],53708014,0,False,True
5414,0,53708,9591,706,0-9591,[],[],53708014,0,False,True
5415,0,53708,9592,707,0-9592,[],[],53708014,0,False,True
5416,0,53708,9593,708,0-9593,[],[],53708014,0,False,True
5417,0,53708,9594,709,0-9594,[],[],53708014,0,False,True
5418,0,53708,9595,710,0-9595,[],[],53708014,0,False,True
5419,0,53708,9596,711,0-9596,[],[],53708014,0,False,True
5420,0,53708,9597,712,0-9597,[],[],53708014,0,False,True
5421,0,53708,9598,713,0-9598,[],[],53708014,0,False,True
5422,0,53708,9599,714,0-9599,[],[],53708014,0,False,True
5423,0,53708,9600,715,0-9600,[],[],53708014,0,False,True
5424,0,53708,9601,716,0-9601,[],[],53708014,0,False,True
5425,0,53708,9602,717,0-9602,[],[],53708014,0,False,True
5426,0,53708,9603,718,0-9603,[],[],53708014,0,False,True
5427,0,53708,9604,719,0-9604,[],[],53708014,0,False,True
5428,0,53708,9605,720,0-9605,[],[],53708014,0,False,True
5429,0,53708,9606,721,0-9606,"[{'x': 345, 'y': 237, 'width': 19, 'height': 19}]","[{'x': 345, 'y': 237, 'width': 19, 'height': 19}]",53708014,1,False,True
5430,0,53708,9607,722,0-9607,"[{'x': 346, 'y': 246, 'width': 19, 'height': 19}]","[{'x': 346, 'y': 246, 'width': 19, 'height': 19}]",53708014,1,False,True
5431,0,53708,9608,723,0-9608,"[{'x': 347, 'y': 254, 'width': 19, 'height': 19}]","[{'x': 347, 'y': 254, 'width': 19, 'height': 19}]",53708014,1,False,True
5432,0,53708,9609,724,0-9609,"[{'x': 348, 'y': 264, 'width': 19, 'height': 19}]","[{'x': 348, 'y': 264, 'width': 19, 'height': 19}]",53708014,1,False,True
5433,0,53708,9610,725,0-9610,"[{'x': 349, 'y': 273, 'width': 19, 'height': 19}]","[{'x': 349, 'y': 273, 'width': 19, 'height': 19}]",53708014,1,False,True
5434,0,53708,9611,726,0-9611,"[{'x': 350, 'y': 283, 'width': 19, 'height': 19}, {'x': 230, 'y': 178, 'width': 45, 'height': 33}]","[{'x': 350, 'y': 283, 'width': 19, 'height': 19}, {'x': 230, 'y': 178, 'width': 45, 'height': 33}]",53708014,2,False,True
5435,0,53708,9612,727,0-9612,"[{'x': 351, 'y': 292, 'width': 19, 'height': 19}, {'x': 233, 'y': 182, 'width': 46, 'height': 35}]","[{'x': 351, 'y': 292, 'width': 19, 'height': 19}, {'x': 233, 'y': 182, 'width': 46, 'height': 35}]",53708014,2,False,True
5436,0,53708,9613,728,0-9613,"[{'x': 352, 'y': 298, 'width': 19, 'height': 19}, {'x': 231, 'y': 189, 'width': 48, 'height': 32}]","[{'x': 352, 'y': 298, 'width': 19, 'height': 19}, {'x': 231, 'y': 189, 'width': 48, 'height': 32}]",53708014,2,False,True
5437,0,53708,9614,729,0-9614,"[{'x': 353, 'y': 306, 'width': 19, 'height': 16}, {'x': 237, 'y': 199, 'width': 43, 'height': 30}]","[{'x': 353, 'y': 306, 'width': 19, 'height': 16}, {'x': 237, 'y': 199, 'width': 43, 'height': 30}]",53708014,2,False,True
5438,0,53708,9615,730,0-9615,"[{'x': 353, 'y': 314, 'width': 19, 'height': 16}, {'x': 238, 'y': 204, 'width': 43, 'height': 32}]","[{'x': 353, 'y': 314, 'width': 19, 'height': 16}, {'x': 238, 'y': 204, 'width': 43, 'height': 32}]",53708014,2,False,True
5439,0,53708,9616,731,0-9616,"[{'x': 353, 'y': 323, 'width': 19, 'height': 16}, {'x': 241, 'y': 212, 'width': 41, 'height': 30}]","[{'x': 353, 'y': 323, 'width': 19, 'height': 16}, {'x': 241, 'y': 212, 'width': 41, 'height': 30}]",53708014,2,False,True
5440,0,53708,9617,732,0-9617,"[{'x': 352, 'y': 331, 'width': 19, 'height': 16}, {'x': 238, 'y': 217, 'width': 44, 'height': 30}]","[{'x': 352, 'y': 331, 'width': 19, 'height': 16}, {'x': 238, 'y': 217, 'width': 44, 'height': 30}]",53708014,2,False,True
5441,0,53708,9618,733,0-9618,"[{'x': 351, 'y': 340, 'width': 19, 'height': 16}, {'x': 235, 'y': 224, 'width': 44, 'height': 29}]","[{'x': 351, 'y': 340, 'width': 19, 'height': 16}, {'x': 235, 'y': 224, 'width': 44, 'height': 29}]",53708014,2,False,True
5442,0,53708,9619,734,0-9619,"[{'x': 350, 'y': 348, 'width': 19, 'height': 16}, {'x': 235, 'y': 230, 'width': 42, 'height': 30}]","[{'x': 350, 'y': 348, 'width': 19, 'height': 16}, {'x': 235, 'y': 230, 'width': 42, 'height': 30}]",53708014,2,False,True
5443,0,53708,9620,735,0-9620,"[{'x': 348, 'y': 357, 'width': 19, 'height': 16}, {'x': 232, 'y': 235, 'width': 43, 'height': 32}]","[{'x': 348, 'y': 357, 'width': 19, 'height': 16}, {'x': 232, 'y': 235, 'width': 43, 'height': 32}]",53708014,2,False,True
5444,0,53708,9621,736,0-9621,"[{'x': 346, 'y': 366, 'width': 19, 'height': 16}, {'x': 229, 'y': 242, 'width': 43, 'height': 33}]","[{'x': 346, 'y': 366, 'width': 19, 'height': 16}, {'x': 229, 'y': 242, 'width': 43, 'height': 33}]",53708014,2,False,True
5445,0,53708,9622,737,0-9622,"[{'x': 343, 'y': 375, 'width': 19, 'height': 16}, {'x': 227, 'y': 253, 'width': 40, 'height': 31}]","[{'x': 343, 'y': 375, 'width': 19, 'height': 16}, {'x': 227, 'y': 253, 'width': 40, 'height': 31}]",53708014,2,False,True
5446,0,53708,9623,738,0-9623,"[{'x': 341, 'y': 385, 'width': 19, 'height': 16}, {'x': 221, 'y': 257, 'width': 46, 'height': 33}]","[{'x': 341, 'y': 385, 'width': 19, 'height': 16}, {'x': 221, 'y': 257, 'width': 46, 'height': 33}]",53708014,2,False,True
5447,0,53708,9624,739,0-9624,"[{'x': 338, 'y': 394, 'width': 19, 'height': 16}, {'x': 220, 'y': 265, 'width': 45, 'height': 32}]","[{'x': 338, 'y': 394, 'width': 19, 'height': 16}, {'x': 220, 'y': 265, 'width': 45, 'height': 32}]",53708014,2,False,True
5448,0,53708,9625,740,0-9625,"[{'x': 336, 'y': 402, 'width': 19, 'height': 17}, {'x': 219, 'y': 269, 'width': 43, 'height': 33}, {'x': 225, 'y': 231, 'width': 34, 'height': 27}]","[{'x': 336, 'y': 402, 'width': 19, 'height': 17}, {'x': 219, 'y': 269, 'width': 43, 'height': 33}, {'x': 225, 'y': 231, 'width': 34, 'height': 27}]",53708014,3,False,True
5449,0,53708,9626,741,0-9626,"[{'x': 334, 'y': 409, 'width': 19, 'height': 18}, {'x': 220, 'y': 277, 'width': 39, 'height': 34}, {'x': 224, 'y': 236, 'width': 34, 'height': 27}]","[{'x': 334, 'y': 409, 'width': 19, 'height': 18}, {'x': 220, 'y': 277, 'width': 39, 'height': 34}, {'x': 224, 'y': 236, 'width': 34, 'height': 27}]",53708014,3,False,True
5450,0,53708,9627,742,0-9627,"[{'x': 332, 'y': 417, 'width': 19, 'height': 19}, {'x': 216, 'y': 281, 'width': 43, 'height': 35}, {'x': 222, 'y': 242, 'width': 34, 'height': 27}]","[{'x': 332, 'y': 417, 'width': 19, 'height': 19}, {'x': 216, 'y': 281, 'width': 43, 'height': 35}, {'x': 222, 'y': 242, 'width': 34, 'height': 27}]",53708014,3,False,True
5451,0,53708,9628,743,0-9628,"[{'x': 330, 'y': 425, 'width': 20, 'height': 19}, {'x': 211, 'y': 287, 'width': 45, 'height': 35}, {'x': 220, 'y': 248, 'width': 34, 'height': 27}]","[{'x': 330, 'y': 425, 'width': 20, 'height': 19}, {'x': 211, 'y': 287, 'width': 45, 'height': 35}, {'x': 220, 'y': 248, 'width': 34, 'height': 27}]",53708014,3,False,True
5452,0,53708,9629,744,0-9629,"[{'x': 328, 'y': 432, 'width': 20, 'height': 20}, {'x': 210, 'y': 293, 'width': 41, 'height': 36}, {'x': 219, 'y': 253, 'width': 34, 'height': 27}]","[{'x': 328, 'y': 432, 'width': 20, 'height': 20}, {'x': 210, 'y': 293, 'width': 41, 'height': 36}, {'x': 219, 'y': 253, 'width': 34, 'height': 27}]",53708014,3,False,True
5453,0,53708,9630,745,0-9630,"[{'x': 327, 'y': 440, 'width': 20, 'height': 21}, {'x': 212, 'y': 297, 'width': 40, 'height': 35}, {'x': 217, 'y': 259, 'width': 34, 'height': 27}]","[{'x': 327, 'y': 440, 'width': 20, 'height': 21}, {'x': 212, 'y': 297, 'width': 40, 'height': 35}, {'x': 217, 'y': 259, 'width': 34, 'height': 27}]",53708014,3,False,True
5454,0,53708,9631,746,0-9631,"[{'x': 326, 'y': 447, 'width': 21, 'height': 22}, {'x': 209, 'y': 303, 'width': 42, 'height': 35}, {'x': 215, 'y': 262, 'width': 34, 'height': 28}]","[{'x': 326, 'y': 447, 'width': 21, 'height': 22}, {'x': 209, 'y': 303, 'width': 42, 'height': 35}, {'x': 215, 'y': 262, 'width': 34, 'height': 28}]",53708014,3,False,True
5455,0,53708,9632,747,0-9632,"[{'x': 324, 'y': 454, 'width': 21, 'height': 22}, {'x': 209, 'y': 306, 'width': 41, 'height': 34}, {'x': 212, 'y': 264, 'width': 35, 'height': 28}]","[{'x': 324, 'y': 454, 'width': 21, 'height': 22}, {'x': 209, 'y': 306, 'width': 41, 'height': 34}, {'x': 212, 'y': 264, 'width': 35, 'height': 28}]",53708014,3,False,True
5456,0,53708,9633,748,0-9633,"[{'x': 323, 'y': 461, 'width': 21, 'height': 23}, {'x': 206, 'y': 308, 'width': 42, 'height': 35}, {'x': 210, 'y': 267, 'width': 35, 'height': 29}]","[{'x': 323, 'y': 461, 'width': 21, 'height': 23}, {'x': 206, 'y': 308, 'width': 42, 'height': 35}, {'x': 210, 'y': 267, 'width': 35, 'height': 29}]",53708014,3,False,True
5457,0,53708,9634,749,0-9634,"[{'x': 322, 'y': 469, 'width': 22, 'height': 24}, {'x': 207, 'y': 312, 'width': 41, 'height': 34}, {'x': 207, 'y': 270, 'width': 36, 'height': 29}]","[{'x': 322, 'y': 469, 'width': 22, 'height': 24}, {'x': 207, 'y': 312, 'width': 41, 'height': 34}, {'x': 207, 'y': 270, 'width': 36, 'height': 29}]",53708014,3,False,True
5458,0,53708,9635,750,0-9635,"[{'x': 321, 'y': 474, 'width': 22, 'height': 24}, {'x': 205, 'y': 315, 'width': 40, 'height': 34}, {'x': 205, 'y': 272, 'width': 37, 'height': 30}]","[{'x': 321, 'y': 474, 'width': 22, 'height': 24}, {'x': 205, 'y': 315, 'width': 40, 'height': 34}, {'x': 205, 'y': 272, 'width': 37, 'height': 30}]",53708015,3,False,True
5459,0,53708,9636,751,0-9636,"[{'x': 319, 'y': 479, 'width': 22, 'height': 24}, {'x': 203, 'y': 318, 'width': 40, 'height': 34}, {'x': 203, 'y': 275, 'width': 37, 'height': 30}, {'x': 101, 'y': 190, 'width': 53, 'height': 43}]","[{'x': 319, 'y': 479, 'width': 22, 'height': 24}, {'x': 203, 'y': 318, 'width': 40, 'height': 34}, {'x': 203, 'y': 275, 'width': 37, 'height': 30}, {'x': 101, 'y': 190, 'width': 53, 'height': 43}]",53708015,4,False,True
5460,0,53708,9637,752,0-9637,"[{'x': 318, 'y': 485, 'width': 22, 'height': 24}, {'x': 202, 'y': 320, 'width': 41, 'height': 35}, {'x': 200, 'y': 278, 'width': 38, 'height': 30}, {'x': 98, 'y': 191, 'width': 54, 'height': 44}]","[{'x': 318, 'y': 485, 'width': 22, 'height': 24}, {'x': 202, 'y': 320, 'width': 41, 'height': 35}, {'x': 200, 'y': 278, 'width': 38, 'height': 30}, {'x': 98, 'y': 191, 'width': 54, 'height': 44}]",53708015,4,False,True
5461,0,53708,9638,753,0-9638,"[{'x': 317, 'y': 490, 'width': 22, 'height': 24}, {'x': 200, 'y': 322, 'width': 42, 'height': 37}, {'x': 198, 'y': 280, 'width': 39, 'height': 31}, {'x': 95, 'y': 193, 'width': 54, 'height': 45}]","[{'x': 317, 'y': 490, 'width': 22, 'height': 24}, {'x': 200, 'y': 322, 'width': 42, 'height': 37}, {'x': 198, 'y': 280, 'width': 39, 'height': 31}, {'x': 95, 'y': 193, 'width': 54, 'height': 45}]",53708015,4,False,True
5462,0,53708,9639,754,0-9639,"[{'x': 315, 'y': 495, 'width': 22, 'height': 24}, {'x': 196, 'y': 325, 'width': 42, 'height': 36}, {'x': 196, 'y': 283, 'width': 39, 'height': 31}, {'x': 92, 'y': 195, 'width': 55, 'height': 45}]","[{'x': 315, 'y': 495, 'width': 22, 'height': 24}, {'x': 196, 'y': 325, 'width': 42, 'height': 36}, {'x': 196, 'y': 283, 'width': 39, 'height': 31}, {'x': 92, 'y': 195, 'width': 55, 'height': 45}]",53708015,4,False,True
5463,0,53708,9640,755,0-9640,"[{'x': 314, 'y': 501, 'width': 22, 'height': 24}, {'x': 192, 'y': 328, 'width': 43, 'height': 36}, {'x': 194, 'y': 286, 'width': 39, 'height': 31}, {'x': 89, 'y': 197, 'width': 55, 'height': 46}]","[{'x': 314, 'y': 501, 'width': 22, 'height': 24}, {'x': 192, 'y': 328, 'width': 43, 'height': 36}, {'x': 194, 'y': 286, 'width': 39, 'height': 31}, {'x': 89, 'y': 197, 'width': 55, 'height': 46}]",53708015,4,False,True
5464,0,53708,9641,756,0-9641,"[{'x': 313, 'y': 508, 'width': 22, 'height': 24}, {'x': 188, 'y': 330, 'width': 46, 'height': 41}, {'x': 192, 'y': 289, 'width': 39, 'height': 31}, {'x': 85, 'y': 198, 'width': 55, 'height': 47}]","[{'x': 313, 'y': 508, 'width': 22, 'height': 24}, {'x': 188, 'y': 330, 'width': 46, 'height': 41}, {'x': 192, 'y': 289, 'width': 39, 'height': 31}, {'x': 85, 'y': 198, 'width': 55, 'height': 47}]",53708015,4,False,True
5465,0,53708,9642,757,0-9642,"[{'x': 312, 'y': 515, 'width': 22, 'height': 24}, {'x': 190, 'y': 330, 'width': 40, 'height': 40}, {'x': 190, 'y': 292, 'width': 39, 'height': 31}, {'x': 82, 'y': 200, 'width': 56, 'height': 47}]","[{'x': 312, 'y': 515, 'width': 22, 'height': 24}, {'x': 190, 'y': 330, 'width': 40, 'height': 40}, {'x': 190, 'y': 292, 'width': 39, 'height': 31}, {'x': 82, 'y': 200, 'width': 56, 'height': 47}]",53708015,4,False,True
5466,0,53708,9643,758,0-9643,"[{'x': 311, 'y': 522, 'width': 22, 'height': 24}, {'x': 186, 'y': 338, 'width': 43, 'height': 39}, {'x': 188, 'y': 294, 'width': 39, 'height': 31}, {'x': 79, 'y': 203, 'width': 56, 'height': 48}]","[{'x': 311, 'y': 522, 'width': 22, 'height': 24}, {'x': 186, 'y': 338, 'width': 43, 'height': 39}, {'x': 188, 'y': 294, 'width': 39, 'height': 31}, {'x': 79, 'y': 203, 'width': 56, 'height': 48}]",53708015,4,False,True
5467,0,53708,9644,759,0-9644,"[{'x': 310, 'y': 529, 'width': 22, 'height': 24}, {'x': 182, 'y': 340, 'width': 47, 'height': 40}, {'x': 187, 'y': 299, 'width': 39, 'height': 31}, {'x': 76, 'y': 207, 'width': 57, 'height': 49}]","[{'x': 310, 'y': 529, 'width': 22, 'height': 24}, {'x': 182, 'y': 340, 'width': 47, 'height': 40}, {'x': 187, 'y': 299, 'width': 39, 'height': 31}, {'x': 76, 'y': 207, 'width': 57, 'height': 49}]",53708015,4,False,True
5468,0,53708,9645,760,0-9645,"[{'x': 310, 'y': 535, 'width': 22, 'height': 25}, {'x': 178, 'y': 343, 'width': 51, 'height': 42}, {'x': 186, 'y': 301, 'width': 39, 'height': 31}, {'x': 73, 'y': 210, 'width': 57, 'height': 49}]","[{'x': 310, 'y': 535, 'width': 22, 'height': 25}, {'x': 178, 'y': 343, 'width': 51, 'height': 42}, {'x': 186, 'y': 301, 'width': 39, 'height': 31}, {'x': 73, 'y': 210, 'width': 57, 'height': 49}]",53708015,4,False,True
5469,0,53708,9646,761,0-9646,"[{'x': 309, 'y': 542, 'width': 23, 'height': 25}, {'x': 177, 'y': 344, 'width': 51, 'height': 43}, {'x': 184, 'y': 303, 'width': 39, 'height': 31}, {'x': 77, 'y': 217, 'width': 58, 'height': 50}]","[{'x': 309, 'y': 542, 'width': 23, 'height': 25}, {'x': 177, 'y': 344, 'width': 51, 'height': 43}, {'x': 184, 'y': 303, 'width': 39, 'height': 31}, {'x': 77, 'y': 217, 'width': 58, 'height': 50}]",53708015,4,False,True
5470,0,53708,9647,762,0-9647,"[{'x': 308, 'y': 548, 'width': 23, 'height': 26}, {'x': 176, 'y': 346, 'width': 51, 'height': 43}, {'x': 183, 'y': 304, 'width': 39, 'height': 31}, {'x': 74, 'y': 216, 'width': 58, 'height': 50}]","[{'x': 308, 'y': 548, 'width': 23, 'height': 26}, {'x': 176, 'y': 346, 'width': 51, 'height': 43}, {'x': 183, 'y': 304, 'width': 39, 'height': 31}, {'x': 74, 'y': 216, 'width': 58, 'height': 50}]",53708015,4,False,True
5471,0,53708,9648,763,0-9648,"[{'x': 307, 'y': 554, 'width': 24, 'height': 27}, {'x': 176, 'y': 348, 'width': 51, 'height': 44}, {'x': 182, 'y': 306, 'width': 39, 'height': 31}, {'x': 71, 'y': 216, 'width': 58, 'height': 50}]","[{'x': 307, 'y': 554, 'width': 24, 'height': 27}, {'x': 176, 'y': 348, 'width': 51, 'height': 44}, {'x': 182, 'y': 306, 'width': 39, 'height': 31}, {'x': 71, 'y': 216, 'width': 58, 'height': 50}]",53708015,4,False,True
5472,0,53708,9649,764,0-9649,"[{'x': 307, 'y': 559, 'width': 25, 'height': 27}, {'x': 175, 'y': 349, 'width': 51, 'height': 44}, {'x': 181, 'y': 308, 'width': 39, 'height': 31}, {'x': 67, 'y': 216, 'width': 58, 'height': 50}]","[{'x': 307, 'y': 559, 'width': 25, 'height': 27}, {'x': 175, 'y': 349, 'width': 51, 'height': 44}, {'x': 181, 'y': 308, 'width': 39, 'height': 31}, {'x': 67, 'y': 216, 'width': 58, 'height': 50}]",53708015,4,False,True
5473,0,53708,9650,765,0-9650,"[{'x': 307, 'y': 565, 'width': 25, 'height': 28}, {'x': 174, 'y': 351, 'width': 51, 'height': 45}, {'x': 179, 'y': 309, 'width': 39, 'height': 31}, {'x': 66, 'y': 217, 'width': 58, 'height': 50}]","[{'x': 307, 'y': 565, 'width': 25, 'height': 28}, {'x': 174, 'y': 351, 'width': 51, 'height': 45}, {'x': 179, 'y': 309, 'width': 39, 'height': 31}, {'x': 66, 'y': 217, 'width': 58, 'height': 50}]",53708015,4,False,True
5474,0,53708,9651,766,0-9651,"[{'x': 307, 'y': 570, 'width': 26, 'height': 29}, {'x': 173, 'y': 353, 'width': 51, 'height': 45}, {'x': 178, 'y': 311, 'width': 39, 'height': 31}, {'x': 65, 'y': 217, 'width': 58, 'height': 50}, {'x': 771, 'y': 342, 'width': 24, 'height': 30}]","[{'x': 307, 'y': 570, 'width': 26, 'height': 29}, {'x': 173, 'y': 353, 'width': 51, 'height': 45}, {'x': 178, 'y': 311, 'width': 39, 'height': 31}, {'x': 65, 'y': 217, 'width': 58, 'height': 50}, {'x': 771, 'y': 342, 'width': 24, 'height': 30}]",53708015,5,False,True
5475,0,53708,9652,767,0-9652,"[{'x': 307, 'y': 575, 'width': 27, 'height': 29}, {'x': 173, 'y': 354, 'width': 51, 'height': 46}, {'x': 177, 'y': 313, 'width': 39, 'height': 31}, {'x': 63, 'y': 218, 'width': 58, 'height': 50}, {'x': 774, 'y': 341, 'width': 25, 'height': 30}]","[{'x': 307, 'y': 575, 'width': 27, 'height': 29}, {'x': 173, 'y': 354, 'width': 51, 'height': 46}, {'x': 177, 'y': 313, 'width': 39, 'height': 31}, {'x': 63, 'y': 218, 'width': 58, 'height': 50}, {'x': 774, 'y': 341, 'width': 25, 'height': 30}]",53708015,5,False,True
5476,0,53708,9653,768,0-9653,"[{'x': 307, 'y': 581, 'width': 27, 'height': 30}, {'x': 172, 'y': 356, 'width': 51, 'height': 46}, {'x': 175, 'y': 314, 'width': 39, 'height': 31}, {'x': 62, 'y': 219, 'width': 58, 'height': 50}, {'x': 778, 'y': 341, 'width': 27, 'height': 31}]","[{'x': 307, 'y': 581, 'width': 27, 'height': 30}, {'x': 172, 'y': 356, 'width': 51, 'height': 46}, {'x': 175, 'y': 314, 'width': 39, 'height': 31}, {'x': 62, 'y': 219, 'width': 58, 'height': 50}, {'x': 778, 'y': 341, 'width': 27, 'height': 31}]",53708015,5,False,True
5477,0,53708,9654,769,0-9654,"[{'x': 307, 'y': 586, 'width': 28, 'height': 31}, {'x': 171, 'y': 358, 'width': 51, 'height': 47}, {'x': 168, 'y': 310, 'width': 44, 'height': 43}, {'x': 53, 'y': 217, 'width': 61, 'height': 51}, {'x': 780, 'y': 339, 'width': 28, 'height': 32}]","[{'x': 307, 'y': 586, 'width': 28, 'height': 31}, {'x': 171, 'y': 358, 'width': 51, 'height': 47}, {'x': 168, 'y': 310, 'width': 44, 'height': 43}, {'x': 53, 'y': 217, 'width': 61, 'height': 51}, {'x': 780, 'y': 339, 'width': 28, 'height': 32}]",53708015,5,False,True
5478,0,53708,9655,770,0-9655,"[{'x': 307, 'y': 590, 'width': 28, 'height': 31}, {'x': 171, 'y': 357, 'width': 51, 'height': 47}, {'x': 167, 'y': 309, 'width': 44, 'height': 43}, {'x': 52, 'y': 215, 'width': 61, 'height': 51}, {'x': 785, 'y': 339, 'width': 27, 'height': 31}]","[{'x': 307, 'y': 590, 'width': 28, 'height': 31}, {'x': 171, 'y': 357, 'width': 51, 'height': 47}, {'x': 167, 'y': 309, 'width': 44, 'height': 43}, {'x': 52, 'y': 215, 'width': 61, 'height': 51}, {'x': 785, 'y': 339, 'width': 27, 'height': 31}]",53708015,5,False,True
5479,0,53708,9656,771,0-9656,"[{'x': 308, 'y': 594, 'width': 29, 'height': 31}, {'x': 171, 'y': 356, 'width': 52, 'height': 48}, {'x': 167, 'y': 309, 'width': 44, 'height': 43}, {'x': 50, 'y': 213, 'width': 61, 'height': 51}, {'x': 790, 'y': 338, 'width': 26, 'height': 30}]","[{'x': 308, 'y': 594, 'width': 29, 'height': 31}, {'x': 171, 'y': 356, 'width': 52, 'height': 48}, {'x': 167, 'y': 309, 'width': 44, 'height': 43}, {'x': 50, 'y': 213, 'width': 61, 'height': 51}, {'x': 790, 'y': 338, 'width': 26, 'height': 30}]",53708015,5,False,True
