,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations
5081,0,53708,9352,467,0-9352,"[{'x': 740, 'y': 243, 'width': 61, 'height': 53}, {'x': 703, 'y': 59, 'width': 61, 'height': 38}]","[{'x': 740, 'y': 243, 'width': 61, 'height': 53}, {'x': 703, 'y': 59, 'width': 61, 'height': 38}]"
5082,0,53708,9353,468,0-9353,"[{'x': 736, 'y': 256, 'width': 61, 'height': 53}, {'x': 701, 'y': 69, 'width': 61, 'height': 38}]","[{'x': 736, 'y': 256, 'width': 61, 'height': 53}, {'x': 701, 'y': 69, 'width': 61, 'height': 38}]"
5083,0,53708,9354,469,0-9354,"[{'x': 731, 'y': 268, 'width': 61, 'height': 53}, {'x': 699, 'y': 78, 'width': 61, 'height': 38}]","[{'x': 731, 'y': 268, 'width': 61, 'height': 53}, {'x': 699, 'y': 78, 'width': 61, 'height': 38}]"
5084,0,53708,9355,470,0-9355,"[{'x': 727, 'y': 280, 'width': 61, 'height': 53}, {'x': 695, 'y': 86, 'width': 61, 'height': 38}]","[{'x': 727, 'y': 280, 'width': 61, 'height': 53}, {'x': 695, 'y': 86, 'width': 61, 'height': 38}]"
5085,0,53708,9356,471,0-9356,"[{'x': 723, 'y': 293, 'width': 61, 'height': 53}, {'x': 690, 'y': 94, 'width': 61, 'height': 38}]","[{'x': 723, 'y': 293, 'width': 61, 'height': 53}, {'x': 690, 'y': 94, 'width': 61, 'height': 38}]"
5086,0,53708,9357,472,0-9357,"[{'x': 718, 'y': 305, 'width': 61, 'height': 53}, {'x': 685, 'y': 102, 'width': 61, 'height': 38}]","[{'x': 718, 'y': 305, 'width': 61, 'height': 53}, {'x': 685, 'y': 102, 'width': 61, 'height': 38}]"
5087,0,53708,9358,473,0-9358,"[{'x': 714, 'y': 318, 'width': 61, 'height': 53}, {'x': 681, 'y': 110, 'width': 61, 'height': 38}]","[{'x': 714, 'y': 318, 'width': 61, 'height': 53}, {'x': 681, 'y': 110, 'width': 61, 'height': 38}]"
5088,0,53708,9359,474,0-9359,"[{'x': 710, 'y': 330, 'width': 61, 'height': 53}, {'x': 664, 'y': 116, 'width': 75, 'height': 42}]","[{'x': 710, 'y': 330, 'width': 61, 'height': 53}, {'x': 664, 'y': 116, 'width': 75, 'height': 42}]"
5089,0,53708,9360,475,0-9360,"[{'x': 705, 'y': 342, 'width': 61, 'height': 53}, {'x': 659, 'y': 124, 'width': 75, 'height': 42}]","[{'x': 705, 'y': 342, 'width': 61, 'height': 53}, {'x': 659, 'y': 124, 'width': 75, 'height': 42}]"
5090,0,53708,9361,476,0-9361,"[{'x': 701, 'y': 355, 'width': 61, 'height': 53}, {'x': 655, 'y': 132, 'width': 75, 'height': 42}]","[{'x': 701, 'y': 355, 'width': 61, 'height': 53}, {'x': 655, 'y': 132, 'width': 75, 'height': 42}]"
5091,0,53708,9362,477,0-9362,"[{'x': 696, 'y': 367, 'width': 63, 'height': 55}, {'x': 651, 'y': 140, 'width': 75, 'height': 42}]","[{'x': 696, 'y': 367, 'width': 63, 'height': 55}, {'x': 651, 'y': 140, 'width': 75, 'height': 42}]"
5092,0,53708,9363,478,0-9363,"[{'x': 690, 'y': 380, 'width': 65, 'height': 57}, {'x': 646, 'y': 148, 'width': 75, 'height': 42}]","[{'x': 690, 'y': 380, 'width': 65, 'height': 57}, {'x': 646, 'y': 148, 'width': 75, 'height': 42}]"
5093,0,53708,9364,479,0-9364,"[{'x': 685, 'y': 392, 'width': 66, 'height': 58}, {'x': 642, 'y': 156, 'width': 75, 'height': 42}]","[{'x': 685, 'y': 392, 'width': 66, 'height': 58}, {'x': 642, 'y': 156, 'width': 75, 'height': 42}]"
5094,0,53708,9365,480,0-9365,"[{'x': 679, 'y': 405, 'width': 68, 'height': 60}, {'x': 637, 'y': 165, 'width': 75, 'height': 42}]","[{'x': 679, 'y': 405, 'width': 68, 'height': 60}, {'x': 637, 'y': 165, 'width': 75, 'height': 42}]"
5095,0,53708,9366,481,0-9366,"[{'x': 674, 'y': 418, 'width': 69, 'height': 62}, {'x': 633, 'y': 173, 'width': 75, 'height': 42}]","[{'x': 674, 'y': 418, 'width': 69, 'height': 62}, {'x': 633, 'y': 173, 'width': 75, 'height': 42}]"
5096,0,53708,9367,482,0-9367,"[{'x': 668, 'y': 432, 'width': 71, 'height': 63}, {'x': 628, 'y': 181, 'width': 75, 'height': 42}]","[{'x': 668, 'y': 432, 'width': 71, 'height': 63}, {'x': 628, 'y': 181, 'width': 75, 'height': 42}]"
5097,0,53708,9368,483,0-9368,"[{'x': 663, 'y': 445, 'width': 73, 'height': 65}, {'x': 624, 'y': 189, 'width': 75, 'height': 42}]","[{'x': 663, 'y': 445, 'width': 73, 'height': 65}, {'x': 624, 'y': 189, 'width': 75, 'height': 42}]"
5098,0,53708,9369,484,0-9369,"[{'x': 657, 'y': 459, 'width': 74, 'height': 67}, {'x': 620, 'y': 197, 'width': 75, 'height': 42}]","[{'x': 657, 'y': 459, 'width': 74, 'height': 67}, {'x': 620, 'y': 197, 'width': 75, 'height': 42}]"
5099,0,53708,9370,485,0-9370,"[{'x': 652, 'y': 472, 'width': 76, 'height': 68}, {'x': 616, 'y': 208, 'width': 75, 'height': 44}]","[{'x': 652, 'y': 472, 'width': 76, 'height': 68}, {'x': 616, 'y': 208, 'width': 75, 'height': 44}]"
5100,0,53708,9371,486,0-9371,"[{'x': 647, 'y': 485, 'width': 77, 'height': 70}, {'x': 613, 'y': 218, 'width': 75, 'height': 45}]","[{'x': 647, 'y': 485, 'width': 77, 'height': 70}, {'x': 613, 'y': 218, 'width': 75, 'height': 45}]"
5101,0,53708,9372,487,0-9372,"[{'x': 642, 'y': 503, 'width': 77, 'height': 70}, {'x': 610, 'y': 229, 'width': 75, 'height': 47}]","[{'x': 642, 'y': 503, 'width': 77, 'height': 70}, {'x': 610, 'y': 229, 'width': 75, 'height': 47}]"
5102,0,53708,9373,488,0-9373,"[{'x': 638, 'y': 520, 'width': 77, 'height': 70}, {'x': 607, 'y': 239, 'width': 76, 'height': 49}]","[{'x': 638, 'y': 520, 'width': 77, 'height': 70}, {'x': 607, 'y': 239, 'width': 76, 'height': 49}]"
5103,0,53708,9374,489,0-9374,"[{'x': 634, 'y': 537, 'width': 77, 'height': 70}, {'x': 604, 'y': 250, 'width': 76, 'height': 50}]","[{'x': 634, 'y': 537, 'width': 77, 'height': 70}, {'x': 604, 'y': 250, 'width': 76, 'height': 50}]"
5104,0,53708,9375,490,0-9375,"[{'x': 630, 'y': 554, 'width': 77, 'height': 70}, {'x': 601, 'y': 261, 'width': 76, 'height': 52}]","[{'x': 630, 'y': 554, 'width': 77, 'height': 70}, {'x': 601, 'y': 261, 'width': 76, 'height': 52}]"
5105,0,53708,9376,491,0-9376,"[{'x': 626, 'y': 572, 'width': 77, 'height': 70}, {'x': 598, 'y': 271, 'width': 76, 'height': 54}]","[{'x': 626, 'y': 572, 'width': 77, 'height': 70}, {'x': 598, 'y': 271, 'width': 76, 'height': 54}]"
5106,0,53708,9377,492,0-9377,"[{'x': 623, 'y': 592, 'width': 77, 'height': 70}, {'x': 594, 'y': 282, 'width': 77, 'height': 55}]","[{'x': 623, 'y': 592, 'width': 77, 'height': 70}, {'x': 594, 'y': 282, 'width': 77, 'height': 55}]"
5107,0,53708,9378,493,0-9378,"[{'x': 620, 'y': 612, 'width': 77, 'height': 70}, {'x': 591, 'y': 292, 'width': 77, 'height': 57}]","[{'x': 620, 'y': 612, 'width': 77, 'height': 70}, {'x': 591, 'y': 292, 'width': 77, 'height': 57}]"
5108,0,53708,9379,494,0-9379,"[{'x': 617, 'y': 633, 'width': 77, 'height': 70}, {'x': 588, 'y': 303, 'width': 77, 'height': 59}]","[{'x': 617, 'y': 633, 'width': 77, 'height': 70}, {'x': 588, 'y': 303, 'width': 77, 'height': 59}]"
5109,0,53708,9380,495,0-9380,"[{'x': 613, 'y': 663, 'width': 77, 'height': 56}, {'x': 586, 'y': 313, 'width': 78, 'height': 60}]","[{'x': 613, 'y': 663, 'width': 77, 'height': 56}, {'x': 586, 'y': 313, 'width': 78, 'height': 60}]"
5110,0,53708,9381,496,0-9381,"[{'x': 609, 'y': 681, 'width': 77, 'height': 38}, {'x': 583, 'y': 324, 'width': 79, 'height': 61}]","[{'x': 609, 'y': 681, 'width': 77, 'height': 38}, {'x': 583, 'y': 324, 'width': 79, 'height': 61}]"
5111,0,53708,9382,497,0-9382,"[{'x': 580, 'y': 335, 'width': 79, 'height': 62}]","[{'x': 580, 'y': 335, 'width': 79, 'height': 62}]"
5112,0,53708,9383,498,0-9383,"[{'x': 578, 'y': 346, 'width': 80, 'height': 63}]","[{'x': 578, 'y': 346, 'width': 80, 'height': 63}]"
5113,0,53708,9384,499,0-9384,"[{'x': 575, 'y': 356, 'width': 81, 'height': 64}]","[{'x': 575, 'y': 356, 'width': 81, 'height': 64}]"
5114,0,53708,9385,500,0-9385,"[{'x': 573, 'y': 367, 'width': 82, 'height': 65}]","[{'x': 573, 'y': 367, 'width': 82, 'height': 65}]"
5115,0,53708,9386,501,0-9386,"[{'x': 571, 'y': 380, 'width': 82, 'height': 66}]","[{'x': 571, 'y': 380, 'width': 82, 'height': 66}]"
5116,0,53708,9387,502,0-9387,"[{'x': 569, 'y': 393, 'width': 83, 'height': 67}]","[{'x': 569, 'y': 393, 'width': 83, 'height': 67}]"
5117,0,53708,9388,503,0-9388,"[{'x': 567, 'y': 406, 'width': 84, 'height': 68}]","[{'x': 567, 'y': 406, 'width': 84, 'height': 68}]"
5118,0,53708,9389,504,0-9389,"[{'x': 565, 'y': 418, 'width': 85, 'height': 69}]","[{'x': 565, 'y': 418, 'width': 85, 'height': 69}]"
5119,0,53708,9390,505,0-9390,"[{'x': 563, 'y': 430, 'width': 85, 'height': 71}]","[{'x': 563, 'y': 430, 'width': 85, 'height': 71}]"
5120,0,53708,9391,506,0-9391,"[{'x': 561, 'y': 441, 'width': 86, 'height': 73}]","[{'x': 561, 'y': 441, 'width': 86, 'height': 73}]"
5121,0,53708,9392,507,0-9392,"[{'x': 559, 'y': 453, 'width': 86, 'height': 75}]","[{'x': 559, 'y': 453, 'width': 86, 'height': 75}]"
5122,0,53708,9393,508,0-9393,"[{'x': 557, 'y': 470, 'width': 87, 'height': 78}]","[{'x': 557, 'y': 470, 'width': 87, 'height': 78}]"
5123,0,53708,9394,509,0-9394,"[{'x': 556, 'y': 486, 'width': 87, 'height': 80}]","[{'x': 556, 'y': 486, 'width': 87, 'height': 80}]"
5124,0,53708,9395,510,0-9395,"[{'x': 554, 'y': 503, 'width': 88, 'height': 82}]","[{'x': 554, 'y': 503, 'width': 88, 'height': 82}]"
5125,0,53708,9396,511,0-9396,"[{'x': 552, 'y': 519, 'width': 88, 'height': 84}]","[{'x': 552, 'y': 519, 'width': 88, 'height': 84}]"
5126,0,53708,9397,512,0-9397,"[{'x': 550, 'y': 536, 'width': 89, 'height': 86}]","[{'x': 550, 'y': 536, 'width': 89, 'height': 86}]"
5127,0,53708,9398,513,0-9398,"[{'x': 548, 'y': 552, 'width': 89, 'height': 88}]","[{'x': 548, 'y': 552, 'width': 89, 'height': 88}]"
5128,0,53708,9399,514,0-9399,"[{'x': 546, 'y': 569, 'width': 90, 'height': 90}]","[{'x': 546, 'y': 569, 'width': 90, 'height': 90}]"
5129,0,53708,9400,515,0-9400,"[{'x': 543, 'y': 586, 'width': 90, 'height': 90}]","[{'x': 543, 'y': 586, 'width': 90, 'height': 90}]"
5130,0,53708,9401,516,0-9401,"[{'x': 540, 'y': 603, 'width': 90, 'height': 90}]","[{'x': 540, 'y': 603, 'width': 90, 'height': 90}]"
5131,0,53708,9402,517,0-9402,"[{'x': 537, 'y': 620, 'width': 90, 'height': 90}]","[{'x': 537, 'y': 620, 'width': 90, 'height': 90}]"
5132,0,53708,9403,518,0-9403,"[{'x': 535, 'y': 645, 'width': 90, 'height': 74}]","[{'x': 535, 'y': 645, 'width': 90, 'height': 74}]"
5133,0,53708,9404,519,0-9404,"[{'x': 532, 'y': 668, 'width': 90, 'height': 51}]","[{'x': 532, 'y': 668, 'width': 90, 'height': 51}]"
5134,0,53708,9405,520,0-9405,"[{'x': 526, 'y': 688, 'width': 90, 'height': 31}]","[{'x': 526, 'y': 688, 'width': 90, 'height': 31}]"
5160,0,53708,9487,602,0-9487,"[{'x': 58, 'y': 8, 'width': 59, 'height': 30}]","[{'x': 58, 'y': 8, 'width': 59, 'height': 30}]"
5161,0,53708,9488,603,0-9488,"[{'x': 57, 'y': 16, 'width': 50, 'height': 29}]","[{'x': 57, 'y': 16, 'width': 50, 'height': 29}]"
5162,0,53708,9489,604,0-9489,"[{'x': 46, 'y': 21, 'width': 63, 'height': 38}]","[{'x': 46, 'y': 21, 'width': 63, 'height': 38}]"
5163,0,53708,9490,605,0-9490,"[{'x': 45, 'y': 29, 'width': 63, 'height': 38}]","[{'x': 45, 'y': 29, 'width': 63, 'height': 38}]"
5164,0,53708,9491,606,0-9491,"[{'x': 44, 'y': 38, 'width': 63, 'height': 38}]","[{'x': 44, 'y': 38, 'width': 63, 'height': 38}]"
5165,0,53708,9492,607,0-9492,"[{'x': 44, 'y': 46, 'width': 63, 'height': 38}]","[{'x': 44, 'y': 46, 'width': 63, 'height': 38}]"
5166,0,53708,9493,608,0-9493,"[{'x': 43, 'y': 55, 'width': 63, 'height': 38}]","[{'x': 43, 'y': 55, 'width': 63, 'height': 38}]"
5167,0,53708,9494,609,0-9494,"[{'x': 42, 'y': 63, 'width': 63, 'height': 38}]","[{'x': 42, 'y': 63, 'width': 63, 'height': 38}]"
5168,0,53708,9495,610,0-9495,"[{'x': 42, 'y': 72, 'width': 63, 'height': 38}]","[{'x': 42, 'y': 72, 'width': 63, 'height': 38}]"
5169,0,53708,9496,611,0-9496,"[{'x': 41, 'y': 80, 'width': 63, 'height': 38}]","[{'x': 41, 'y': 80, 'width': 63, 'height': 38}]"
5170,0,53708,9497,612,0-9497,"[{'x': 40, 'y': 89, 'width': 63, 'height': 38}]","[{'x': 40, 'y': 89, 'width': 63, 'height': 38}]"
5171,0,53708,9498,613,0-9498,"[{'x': 40, 'y': 97, 'width': 63, 'height': 38}]","[{'x': 40, 'y': 97, 'width': 63, 'height': 38}]"
5172,0,53708,9499,614,0-9499,"[{'x': 39, 'y': 106, 'width': 63, 'height': 38}]","[{'x': 39, 'y': 106, 'width': 63, 'height': 38}]"
5173,0,53708,9500,615,0-9500,"[{'x': 39, 'y': 115, 'width': 63, 'height': 38}]","[{'x': 39, 'y': 115, 'width': 63, 'height': 38}]"
5174,0,53708,9501,616,0-9501,"[{'x': 39, 'y': 125, 'width': 63, 'height': 38}]","[{'x': 39, 'y': 125, 'width': 63, 'height': 38}]"
5175,0,53708,9502,617,0-9502,"[{'x': 39, 'y': 134, 'width': 63, 'height': 38}]","[{'x': 39, 'y': 134, 'width': 63, 'height': 38}]"
5176,0,53708,9503,618,0-9503,"[{'x': 39, 'y': 143, 'width': 63, 'height': 38}]","[{'x': 39, 'y': 143, 'width': 63, 'height': 38}]"
5177,0,53708,9504,619,0-9504,"[{'x': 39, 'y': 153, 'width': 63, 'height': 38}]","[{'x': 39, 'y': 153, 'width': 63, 'height': 38}]"
5178,0,53708,9505,620,0-9505,"[{'x': 40, 'y': 162, 'width': 63, 'height': 38}]","[{'x': 40, 'y': 162, 'width': 63, 'height': 38}]"
5179,0,53708,9506,621,0-9506,"[{'x': 40, 'y': 172, 'width': 63, 'height': 38}]","[{'x': 40, 'y': 172, 'width': 63, 'height': 38}]"
5180,0,53708,9507,622,0-9507,"[{'x': 40, 'y': 181, 'width': 63, 'height': 38}]","[{'x': 40, 'y': 181, 'width': 63, 'height': 38}]"
5181,0,53708,9508,623,0-9508,"[{'x': 40, 'y': 191, 'width': 63, 'height': 38}]","[{'x': 40, 'y': 191, 'width': 63, 'height': 38}]"
5182,0,53708,9509,624,0-9509,"[{'x': 42, 'y': 190, 'width': 63, 'height': 38}]","[{'x': 42, 'y': 190, 'width': 63, 'height': 38}]"
5183,0,53708,9510,625,0-9510,"[{'x': 39, 'y': 199, 'width': 63, 'height': 39}]","[{'x': 39, 'y': 199, 'width': 63, 'height': 39}]"
5184,0,53708,9511,626,0-9511,"[{'x': 38, 'y': 206, 'width': 63, 'height': 40}]","[{'x': 38, 'y': 206, 'width': 63, 'height': 40}]"
5185,0,53708,9512,627,0-9512,"[{'x': 38, 'y': 214, 'width': 63, 'height': 40}]","[{'x': 38, 'y': 214, 'width': 63, 'height': 40}]"
5186,0,53708,9513,628,0-9513,"[{'x': 37, 'y': 221, 'width': 63, 'height': 41}]","[{'x': 37, 'y': 221, 'width': 63, 'height': 41}]"
5187,0,53708,9514,629,0-9514,"[{'x': 36, 'y': 229, 'width': 64, 'height': 42}]","[{'x': 36, 'y': 229, 'width': 64, 'height': 42}]"
5188,0,53708,9515,630,0-9515,"[{'x': 35, 'y': 237, 'width': 64, 'height': 43}]","[{'x': 35, 'y': 237, 'width': 64, 'height': 43}]"
5189,0,53708,9516,631,0-9516,"[{'x': 34, 'y': 244, 'width': 64, 'height': 44}]","[{'x': 34, 'y': 244, 'width': 64, 'height': 44}]"
5190,0,53708,9517,632,0-9517,"[{'x': 34, 'y': 252, 'width': 64, 'height': 45}]","[{'x': 34, 'y': 252, 'width': 64, 'height': 45}]"
5191,0,53708,9518,633,0-9518,"[{'x': 33, 'y': 260, 'width': 65, 'height': 46}]","[{'x': 33, 'y': 260, 'width': 65, 'height': 46}]"
5192,0,53708,9519,634,0-9519,"[{'x': 32, 'y': 267, 'width': 65, 'height': 47}]","[{'x': 32, 'y': 267, 'width': 65, 'height': 47}]"
5193,0,53708,9520,635,0-9520,"[{'x': 29, 'y': 273, 'width': 65, 'height': 47}]","[{'x': 29, 'y': 273, 'width': 65, 'height': 47}]"
5194,0,53708,9521,636,0-9521,"[{'x': 26, 'y': 279, 'width': 65, 'height': 47}]","[{'x': 26, 'y': 279, 'width': 65, 'height': 47}]"
5195,0,53708,9522,637,0-9522,"[{'x': 24, 'y': 284, 'width': 65, 'height': 47}]","[{'x': 24, 'y': 284, 'width': 65, 'height': 47}]"
5196,0,53708,9523,638,0-9523,"[{'x': 21, 'y': 290, 'width': 65, 'height': 47}]","[{'x': 21, 'y': 290, 'width': 65, 'height': 47}]"
5197,0,53708,9524,639,0-9524,"[{'x': 16, 'y': 298, 'width': 66, 'height': 42}]","[{'x': 16, 'y': 298, 'width': 66, 'height': 42}]"
5198,0,53708,9525,640,0-9525,"[{'x': 14, 'y': 304, 'width': 64, 'height': 42}]","[{'x': 14, 'y': 304, 'width': 64, 'height': 42}]"
5199,0,53708,9526,641,0-9526,"[{'x': 8, 'y': 309, 'width': 70, 'height': 44}]","[{'x': 8, 'y': 309, 'width': 70, 'height': 44}]"
5200,0,53708,9527,642,0-9527,"[{'x': 2, 'y': 314, 'width': 72, 'height': 44}]","[{'x': 2, 'y': 314, 'width': 72, 'height': 44}]"
5201,0,53708,9528,643,0-9528,"[{'x': 2, 'y': 318, 'width': 68, 'height': 45}]","[{'x': 2, 'y': 318, 'width': 68, 'height': 45}]"
5202,0,53708,9529,644,0-9529,"[{'x': 2, 'y': 323, 'width': 64, 'height': 46}]","[{'x': 2, 'y': 323, 'width': 64, 'height': 46}]"
5203,0,53708,9530,645,0-9530,"[{'x': 0, 'y': 328, 'width': 60, 'height': 50}]","[{'x': 0, 'y': 328, 'width': 60, 'height': 50}]"
5204,0,53708,9531,646,0-9531,"[{'x': 0, 'y': 331, 'width': 54, 'height': 53}]","[{'x': 0, 'y': 331, 'width': 54, 'height': 53}]"
5205,0,53708,9532,647,0-9532,"[{'x': 0, 'y': 341, 'width': 52, 'height': 50}]","[{'x': 0, 'y': 341, 'width': 52, 'height': 50}]"
5206,0,53708,9533,648,0-9533,"[{'x': 0, 'y': 348, 'width': 47, 'height': 51}]","[{'x': 0, 'y': 348, 'width': 47, 'height': 51}]"
5215,0,53708,9542,657,0-9542,"[{'x': 720, 'y': 519, 'width': 42, 'height': 32}]","[{'x': 720, 'y': 519, 'width': 42, 'height': 32}]"
5216,0,53708,9543,658,0-9543,"[{'x': 720, 'y': 526, 'width': 42, 'height': 31}]","[{'x': 720, 'y': 526, 'width': 42, 'height': 31}]"
5217,0,53708,9544,659,0-9544,"[{'x': 722, 'y': 533, 'width': 36, 'height': 29}]","[{'x': 722, 'y': 533, 'width': 36, 'height': 29}]"
5218,0,53708,9545,660,0-9545,"[{'x': 720, 'y': 538, 'width': 40, 'height': 31}]","[{'x': 720, 'y': 538, 'width': 40, 'height': 31}]"
5219,0,53708,9546,661,0-9546,"[{'x': 718, 'y': 543, 'width': 40, 'height': 31}]","[{'x': 718, 'y': 543, 'width': 40, 'height': 31}]"
5220,0,53708,9547,662,0-9547,"[{'x': 717, 'y': 554, 'width': 42, 'height': 33}]","[{'x': 717, 'y': 554, 'width': 42, 'height': 33}]"
5221,0,53708,9548,663,0-9548,"[{'x': 720, 'y': 558, 'width': 40, 'height': 33}]","[{'x': 720, 'y': 558, 'width': 40, 'height': 33}]"
5222,0,53708,9549,664,0-9549,"[{'x': 721, 'y': 562, 'width': 39, 'height': 29}]","[{'x': 721, 'y': 562, 'width': 39, 'height': 29}]"
5223,0,53708,9550,665,0-9550,"[{'x': 722, 'y': 566, 'width': 39, 'height': 29}]","[{'x': 722, 'y': 566, 'width': 39, 'height': 29}]"
5224,0,53708,9551,666,0-9551,"[{'x': 722, 'y': 571, 'width': 39, 'height': 30}]","[{'x': 722, 'y': 571, 'width': 39, 'height': 30}]"
5225,0,53708,9552,667,0-9552,"[{'x': 722, 'y': 575, 'width': 39, 'height': 30}]","[{'x': 722, 'y': 575, 'width': 39, 'height': 30}]"
5226,0,53708,9553,668,0-9553,"[{'x': 723, 'y': 580, 'width': 39, 'height': 30}]","[{'x': 723, 'y': 580, 'width': 39, 'height': 30}]"
5227,0,53708,9554,669,0-9554,"[{'x': 723, 'y': 584, 'width': 39, 'height': 30}]","[{'x': 723, 'y': 584, 'width': 39, 'height': 30}]"
5228,0,53708,9555,670,0-9555,"[{'x': 723, 'y': 589, 'width': 39, 'height': 30}]","[{'x': 723, 'y': 589, 'width': 39, 'height': 30}]"
5229,0,53708,9556,671,0-9556,"[{'x': 723, 'y': 594, 'width': 39, 'height': 31}]","[{'x': 723, 'y': 594, 'width': 39, 'height': 31}]"
5230,0,53708,9557,672,0-9557,"[{'x': 723, 'y': 599, 'width': 39, 'height': 31}]","[{'x': 723, 'y': 599, 'width': 39, 'height': 31}]"
5231,0,53708,9558,673,0-9558,"[{'x': 723, 'y': 604, 'width': 39, 'height': 31}]","[{'x': 723, 'y': 604, 'width': 39, 'height': 31}]"
5232,0,53708,9559,674,0-9559,"[{'x': 724, 'y': 609, 'width': 39, 'height': 31}]","[{'x': 724, 'y': 609, 'width': 39, 'height': 31}]"
5233,0,53708,9560,675,0-9560,"[{'x': 725, 'y': 616, 'width': 40, 'height': 32}]","[{'x': 725, 'y': 616, 'width': 40, 'height': 32}]"
5234,0,53708,9561,676,0-9561,"[{'x': 727, 'y': 624, 'width': 40, 'height': 33}]","[{'x': 727, 'y': 624, 'width': 40, 'height': 33}]"
5235,0,53708,9562,677,0-9562,"[{'x': 729, 'y': 631, 'width': 41, 'height': 34}]","[{'x': 729, 'y': 631, 'width': 41, 'height': 34}]"
5236,0,53708,9563,678,0-9563,"[{'x': 730, 'y': 638, 'width': 41, 'height': 34}]","[{'x': 730, 'y': 638, 'width': 41, 'height': 34}]"
5237,0,53708,9564,679,0-9564,"[{'x': 732, 'y': 645, 'width': 42, 'height': 35}]","[{'x': 732, 'y': 645, 'width': 42, 'height': 35}]"
5238,0,53708,9565,680,0-9565,"[{'x': 734, 'y': 653, 'width': 42, 'height': 36}]","[{'x': 734, 'y': 653, 'width': 42, 'height': 36}]"
5239,0,53708,9566,681,0-9566,"[{'x': 731, 'y': 658, 'width': 43, 'height': 37}]","[{'x': 731, 'y': 658, 'width': 43, 'height': 37}]"
5240,0,53708,9567,682,0-9567,"[{'x': 735, 'y': 666, 'width': 43, 'height': 37}]","[{'x': 735, 'y': 666, 'width': 43, 'height': 37}]"
5241,0,53708,9568,683,0-9568,"[{'x': 738, 'y': 674, 'width': 43, 'height': 37}]","[{'x': 738, 'y': 674, 'width': 43, 'height': 37}]"
5242,0,53708,9569,684,0-9569,"[{'x': 741, 'y': 682, 'width': 43, 'height': 37}]","[{'x': 741, 'y': 682, 'width': 43, 'height': 37}]"
5243,0,53708,9570,685,0-9570,"[{'x': 740, 'y': 696, 'width': 43, 'height': 23}]","[{'x': 740, 'y': 696, 'width': 43, 'height': 23}]"
5279,0,53708,9606,721,0-9606,"[{'x': 345, 'y': 237, 'width': 19, 'height': 19}]","[{'x': 345, 'y': 237, 'width': 19, 'height': 19}]"
5280,0,53708,9607,722,0-9607,"[{'x': 346, 'y': 246, 'width': 19, 'height': 19}]","[{'x': 346, 'y': 246, 'width': 19, 'height': 19}]"
5281,0,53708,9608,723,0-9608,"[{'x': 347, 'y': 254, 'width': 19, 'height': 19}]","[{'x': 347, 'y': 254, 'width': 19, 'height': 19}]"
5282,0,53708,9609,724,0-9609,"[{'x': 348, 'y': 264, 'width': 19, 'height': 19}]","[{'x': 348, 'y': 264, 'width': 19, 'height': 19}]"
5283,0,53708,9610,725,0-9610,"[{'x': 349, 'y': 273, 'width': 19, 'height': 19}]","[{'x': 349, 'y': 273, 'width': 19, 'height': 19}]"
5284,0,53708,9611,726,0-9611,"[{'x': 350, 'y': 283, 'width': 19, 'height': 19}, {'x': 230, 'y': 178, 'width': 45, 'height': 33}]","[{'x': 350, 'y': 283, 'width': 19, 'height': 19}, {'x': 230, 'y': 178, 'width': 45, 'height': 33}]"
5285,0,53708,9612,727,0-9612,"[{'x': 351, 'y': 292, 'width': 19, 'height': 19}, {'x': 233, 'y': 182, 'width': 46, 'height': 35}]","[{'x': 351, 'y': 292, 'width': 19, 'height': 19}, {'x': 233, 'y': 182, 'width': 46, 'height': 35}]"
5286,0,53708,9613,728,0-9613,"[{'x': 352, 'y': 298, 'width': 19, 'height': 19}, {'x': 231, 'y': 189, 'width': 48, 'height': 32}]","[{'x': 352, 'y': 298, 'width': 19, 'height': 19}, {'x': 231, 'y': 189, 'width': 48, 'height': 32}]"
5287,0,53708,9614,729,0-9614,"[{'x': 353, 'y': 306, 'width': 19, 'height': 16}, {'x': 237, 'y': 199, 'width': 43, 'height': 30}]","[{'x': 353, 'y': 306, 'width': 19, 'height': 16}, {'x': 237, 'y': 199, 'width': 43, 'height': 30}]"
5288,0,53708,9615,730,0-9615,"[{'x': 353, 'y': 314, 'width': 19, 'height': 16}, {'x': 238, 'y': 204, 'width': 43, 'height': 32}]","[{'x': 353, 'y': 314, 'width': 19, 'height': 16}, {'x': 238, 'y': 204, 'width': 43, 'height': 32}]"
5289,0,53708,9616,731,0-9616,"[{'x': 353, 'y': 323, 'width': 19, 'height': 16}, {'x': 241, 'y': 212, 'width': 41, 'height': 30}]","[{'x': 353, 'y': 323, 'width': 19, 'height': 16}, {'x': 241, 'y': 212, 'width': 41, 'height': 30}]"
5290,0,53708,9617,732,0-9617,"[{'x': 352, 'y': 331, 'width': 19, 'height': 16}, {'x': 238, 'y': 217, 'width': 44, 'height': 30}]","[{'x': 352, 'y': 331, 'width': 19, 'height': 16}, {'x': 238, 'y': 217, 'width': 44, 'height': 30}]"
5291,0,53708,9618,733,0-9618,"[{'x': 351, 'y': 340, 'width': 19, 'height': 16}, {'x': 235, 'y': 224, 'width': 44, 'height': 29}]","[{'x': 351, 'y': 340, 'width': 19, 'height': 16}, {'x': 235, 'y': 224, 'width': 44, 'height': 29}]"
